cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
         1, 9.850630909E-02, 1.189998436E+01, 5.000000000E-01,-7.467731833E-03, 9.913664460E-01, 2.034334911E-18
         2, 2.958759367E-01, 1.189999008E+01, 5.000000000E-01,-2.170220017E-02, 1.035065055E+00, 6.939898101E-18
         3, 9.839288145E-02, 1.169998646E+01, 5.000000000E-01,-7.690313272E-03, 9.772547483E-01, 1.493087165E-18
         4, 4.959054589E-01, 1.190001678E+01, 5.000000000E-01,-3.619912639E-02, 1.034828305E+00, 1.418998397E-17
         5, 2.957780063E-01, 1.169999886E+01, 5.000000000E-01,-2.230225317E-02, 1.019457102E+00, 5.552295179E-18
         6, 9.841486812E-02, 1.149979591E+01, 5.000000000E-01,-7.907629013E-03, 9.627676606E-01, 8.993021800E-19
         7, 4.959131479E-01, 1.170003796E+01, 5.000000000E-01,-3.715996444E-02, 1.019304156E+00, 1.806401654E-17
         8, 2.958306670E-01, 1.149982452E+01, 5.000000000E-01,-2.285606414E-02, 1.003525019E+00, 2.999559560E-18
         9, 9.841687977E-02, 1.129965591E+01, 5.000000000E-01,-8.096353151E-03, 9.479455948E-01, 5.617531915E-19
        10, 4.959500432E-01, 1.149995232E+01, 5.000000000E-01,-3.800439835E-02, 1.003425837E+00, 8.896642644E-18
        11, 6.987745166E-01, 1.170020866E+01, 5.000000000E-01,-5.293878913E-02, 1.021585345E+00, 2.554062515E-22
        12, 2.958341241E-01, 1.129968643E+01, 5.000000000E-01,-2.331777290E-02, 9.873789549E-01, 1.745988642E-18
        13, 9.846674651E-02, 1.109971142E+01, 4.999999702E-01,-8.245381527E-03, 9.327710867E-01, 2.947623733E-19
        14, 4.959515929E-01, 1.129987240E+01, 5.000000000E-01,-3.870135918E-02, 9.872735143E-01, 5.324081011E-18
        15, 6.987801194E-01, 1.150020313E+01, 5.000000000E-01,-5.413528159E-02, 1.005507708E+00, 2.554062010E-22
        16, 9.006844759E-01, 1.170044518E+01, 5.000000000E-01,-6.878045946E-02, 1.024892688E+00, 2.554062262E-22
        17, 2.958486974E-01, 1.109972000E+01, 4.999999702E-01,-2.367914654E-02, 9.710085988E-01, 7.014626011E-19
        18, 9.843163192E-02, 1.089983749E+01, 5.000000000E-01,-8.364995942E-03, 9.174725413E-01, 1.312941393E-19
        19, 4.959143400E-01, 1.109986877E+01, 5.000000000E-01,-3.922560066E-02, 9.708729386E-01, 1.309390307E-18
        20, 6.987779737E-01, 1.130019283E+01, 5.000000000E-01,-5.511445180E-02, 9.891257882E-01, 2.554062010E-22
        21, 9.006757140E-01, 1.150045013E+01, 5.000000000E-01,-7.035193592E-02, 1.008545399E+00, 2.554062262E-22
        22, 2.957599461E-01, 1.089983177E+01, 5.000000000E-01,-2.395500802E-02, 9.545812011E-01, 2.130145691E-19
        23, 9.833167493E-02, 1.070000076E+01, 5.000000000E-01,-8.445121348E-03, 9.018461704E-01, 3.883504732E-20
        24, 4.958510399E-01, 1.089992523E+01, 5.000000000E-01,-3.960176185E-02, 9.543855190E-01, 2.554062010E-22
        25, 6.987718940E-01, 1.110017586E+01, 5.000000000E-01,-5.584744364E-02, 9.724960923E-01, 3.222764167E-19
        26, 9.006499052E-01, 1.130045795E+01, 5.000000000E-01,-7.162483782E-02, 9.918614626E-01, 2.554062262E-22
        27, 1.101196408E+00, 1.150067234E+01, 5.000000000E-01,-8.678197116E-02, 1.012374282E+00, 2.554062515E-22
        28, 2.956148684E-01, 1.069999695E+01, 5.000000000E-01,-2.410274930E-02, 9.380253553E-01, 8.921670396E-21
        29, 9.832620621E-02, 1.050013828E+01, 5.000000000E-01,-8.482349105E-03, 8.861795068E-01, 4.230031208E-21
        30, 4.957840443E-01, 1.070003414E+01, 5.000000000E-01,-3.978150338E-02, 9.377721548E-01, 2.554061758E-22
        31, 6.987573504E-01, 1.090018272E+01, 5.000000000E-01,-5.635189638E-02, 9.557315707E-01, 3.875796119E-19
        32, 9.006071687E-01, 1.110046387E+01, 5.000000000E-01,-7.257670909E-02, 9.749232531E-01, 3.704894318E-17
        33, 1.101070642E+00, 1.130071926E+01, 5.000000000E-01,-8.837688714E-02, 9.952977896E-01, 2.554062262E-22
        34, 1.301863313E+00, 1.150101852E+01, 5.000000000E-01,-1.035789847E-01, 1.017093062E+00, 2.554062515E-22
        35, 2.955981791E-01, 1.050014019E+01, 5.000000000E-01,-2.415560931E-02, 9.214906693E-01, 2.554062010E-22
        36, 9.833344072E-02, 1.030020905E+01, 5.000000000E-01,-8.481753990E-03, 8.704707623E-01, 2.554061758E-22
        37, 4.957574904E-01, 1.050015068E+01, 5.000000000E-01,-3.980586305E-02, 9.211657643E-01, 2.554061758E-22
        38, 6.987303495E-01, 1.070021725E+01, 5.000000000E-01,-5.658701807E-02, 9.388837814E-01, 2.554061758E-22
        39, 9.005571604E-01, 1.090046406E+01, 5.000000000E-01,-7.319749147E-02, 9.578255415E-01, 9.301501728E-17
        40, 1.100884318E+00, 1.110074997E+01, 5.000000000E-01,-8.955274522E-02, 9.779423475E-01, 2.554062262E-22
        41, 1.301430821E+00, 1.130121994E+01, 5.000000000E-01,-1.055020541E-01, 9.995206594E-01, 2.554062262E-22
        42, 2.956137657E-01, 1.030021286E+01, 5.000000000E-01,-2.410869114E-02, 9.050041437E-01, 2.554062010E-22
        43, 9.834539890E-02, 1.010024548E+01, 5.000000000E-01,-8.451092057E-03, 8.548194766E-01, 2.554061758E-22
        44, 4.957567751E-01, 1.030020714E+01, 5.000000000E-01,-3.967072815E-02, 9.046148658E-01, 2.554061758E-22
        45, 6.987109184E-01, 1.050025749E+01, 5.000000000E-01,-5.658702552E-02, 9.220398664E-01, 2.554061758E-22
        46, 9.005105495E-01, 1.070046234E+01, 5.000000000E-01,-7.347987592E-02, 9.406560063E-01, 9.442011259E-17
        47, 1.100677848E+00, 1.090075207E+01, 5.000000000E-01,-9.029596299E-02, 9.604147673E-01, 2.426752306E-16
        48, 1.300976038E+00, 1.110131073E+01, 5.000000000E-01,-1.069089770E-01, 9.816207886E-01, 2.554062262E-22
        49, 1.500159740E+00, 1.130281639E+01, 5.000000000E-01,-1.229919121E-01, 1.004552364E+00, 2.554062010E-22
        50, 2.956442237E-01, 1.010024643E+01, 5.000000000E-01,-2.397580072E-02, 8.886607289E-01, 2.554062010E-22
        51, 9.835467488E-02, 9.900212288E+00, 5.000000000E-01,-8.386867121E-03, 8.392881751E-01, 2.554061505E-22
        52, 6.987008452E-01, 1.030027485E+01, 5.000000000E-01,-5.635925010E-02, 9.052699208E-01, 2.554061505E-22
        53, 4.957720041E-01, 1.010022449E+01, 5.000000000E-01,-3.939137235E-02, 8.881973624E-01, 2.554061505E-22
        54, 9.004771709E-01, 1.050045395E+01, 5.000000000E-01,-7.344491035E-02, 9.235001802E-01, 5.073118880E-17
        55, 1.100483656E+00, 1.070073795E+01, 5.000000000E-01,-9.060748667E-02, 9.428220391E-01, 4.380062163E-16
        56, 1.300587535E+00, 1.090124893E+01, 5.000000000E-01,-1.077743471E-01, 9.635398984E-01, 2.554062010E-22
        57, 1.500189066E+00, 1.110280228E+01, 5.000000000E-01,-1.247194782E-01, 9.859936833E-01, 2.554062010E-22
        58, 2.956712544E-01, 9.900215149E+00, 5.000000000E-01,-2.375768870E-02, 8.724939227E-01, 2.554061253E-22
        59, 9.835299850E-02, 9.700079918E+00, 5.000000000E-01,-8.296503685E-03, 8.238674998E-01, 2.554061758E-22
        60, 9.004666805E-01, 1.030044365E+01, 5.000000000E-01,-7.310731709E-02, 9.064385295E-01, 1.963598354E-18
        61, 6.986987591E-01, 1.010027695E+01, 5.000000000E-01,-5.591686442E-02, 8.886364698E-01, 2.554061505E-22
        62, 4.957915246E-01, 9.900210381E+00, 5.000000000E-01,-3.898258135E-02, 8.719649315E-01, 2.554061253E-22
        63, 1.100337744E+00, 1.050071430E+01, 5.000000000E-01,-9.051113576E-02, 9.252589345E-01, 5.253165990E-16
        64, 1.300182223E+00, 1.070115566E+01, 5.000000000E-01,-1.080991179E-01, 9.454006553E-01, 2.554062010E-22
        65, 1.500145197E+00, 1.090198612E+01, 5.000000000E-01,-1.257256120E-01, 9.671739936E-01, 2.554062010E-22
        66, 2.956708372E-01, 9.700090408E+00, 5.000000000E-01,-2.346110903E-02, 8.565341234E-01, 2.554061505E-22
        67, 9.834665060E-02, 9.499992371E+00, 5.000000000E-01,-8.180524223E-03, 8.086256385E-01, 2.554061505E-22
        68, 9.004682302E-01, 1.010043621E+01, 5.000000000E-01,-7.249380648E-02, 8.895447254E-01, 2.554062010E-22
        69, 1.100318193E+00, 1.030064392E+01, 5.000000000E-01,-9.003888071E-02, 9.078205228E-01, 4.803843599E-16
        70, 6.987032294E-01, 9.900278091E+00, 5.000000000E-01,-5.529627576E-02, 8.722109199E-01, 2.554060748E-22
        71, 4.957972467E-01, 9.700138092E+00, 5.000000000E-01,-3.845019266E-02, 8.559539914E-01, 2.554061253E-22
        72, 1.300096393E+00, 1.050113964E+01, 5.000000000E-01,-1.079277545E-01, 9.273283482E-01, 2.349855743E-16
        73, 1.500181913E+00, 1.070193958E+01, 5.000000000E-01,-1.260832846E-01, 9.483588338E-01, 2.554062010E-22
        74, 2.956594825E-01, 9.500009537E+00, 5.000000000E-01,-2.309400216E-02, 8.408381343E-01, 2.554061253E-22
        75, 9.842960536E-02, 9.299968719E+00, 5.000000000E-01,-8.041975088E-03, 7.936258316E-01, 2.554061505E-22
        76, 1.100379705E+00, 1.010058117E+01, 5.000000000E-01,-8.922988921E-02, 8.905948400E-01, 3.046029211E-16
        77, 9.004942179E-01, 9.900431633E+00, 5.000000000E-01,-7.163655758E-02, 8.728770614E-01, 2.554061505E-22
        78, 1.300224662E+00, 1.030106831E+01, 5.000000000E-01,-1.073035151E-01, 9.094451666E-01, 1.149401475E-15
        79, 6.987113953E-01, 9.700263977E+00, 5.000000000E-01,-5.450147018E-02, 8.560330868E-01, 2.554060748E-22
        80, 4.958033562E-01, 9.500086784E+00, 5.000000000E-01,-3.781232983E-02, 8.402167559E-01, 2.554060748E-22
        81, 1.500735164E+00, 1.050220966E+01, 5.000000000E-01,-1.258715093E-01, 9.297275543E-01, 2.554061758E-22
        82, 2.957527637E-01, 9.299991608E+00, 5.000000000E-01,-2.266473882E-02, 8.254297376E-01, 2.554061758E-22
        83, 9.845137596E-02, 9.099992752E+00, 5.000000000E-01,-7.879934274E-03, 7.789450884E-01, 2.554061758E-22
        84, 1.300240517E+00, 1.010081291E+01, 5.000000000E-01,-1.062507257E-01, 8.917971849E-01, 1.647467436E-15
        85, 1.100480199E+00, 9.900558472E+00, 5.000000000E-01,-8.811448514E-02, 8.736315370E-01, 1.097990413E-16
        86, 9.005340934E-01, 9.700433731E+00, 5.000000000E-01,-7.055982202E-02, 8.564906120E-01, 2.554061253E-22
        87, 1.500910521E+00, 1.030215836E+01, 5.000000000E-01,-1.250539720E-01, 9.112839699E-01, 2.554061758E-22
        88, 6.987244487E-01, 9.500251770E+00, 5.000000000E-01,-5.356512964E-02, 8.401476741E-01, 2.554060748E-22
        89, 4.958377182E-01, 9.300074577E+00, 5.000000000E-01,-3.708225489E-02, 8.247753978E-01, 2.554060748E-22
        90, 2.958096862E-01, 9.100022316E+00, 5.000000000E-01,-2.220504358E-02, 8.103641272E-01, 2.554061505E-22
        91, 9.840461612E-02, 8.899963379E+00, 5.000000000E-01,-7.689189166E-03, 7.645446062E-01, 2.554061505E-22
        92, 1.300334692E+00, 9.900634766E+00, 5.000000000E-01,-1.048288196E-01, 8.744622469E-01, 1.578191046E-15
        93, 1.500771642E+00, 1.010152721E+01, 5.000000000E-01,-1.236829534E-01, 8.931151032E-01, 2.554061758E-22
        94, 1.100606918E+00, 9.700558662E+00, 5.000000000E-01,-8.673518896E-02, 8.569915891E-01, 5.360124083E-17
        95, 9.005542994E-01, 9.500439644E+00, 5.000000000E-01,-6.929615885E-02, 8.404216170E-01, 2.554061253E-22
        96, 6.987487078E-01, 9.300245285E+00, 5.000000000E-01,-5.249655247E-02, 8.245819211E-01, 2.554060748E-22
        97, 4.958949387E-01, 9.100092888E+00, 5.000000000E-01,-3.628829494E-02, 8.096940517E-01, 2.554060495E-22
        98, 2.958076298E-01, 8.899988174E+00, 5.000000000E-01,-2.167594992E-02, 7.956053019E-01, 2.554061253E-22
        99, 9.842634201E-02, 8.699719429E+00, 5.000000000E-01,-7.495183963E-03, 7.504904866E-01, 2.554060748E-22
       100, 1.300557494E+00, 9.700607300E+00, 5.000000000E-01,-1.031073704E-01, 8.575180769E-01, 1.007762319E-15
       101, 1.500616670E+00, 9.900969505E+00, 5.000000000E-01,-1.218890697E-01, 8.753426671E-01, 4.104877093E-15
       102, 1.100692511E+00, 9.500588417E+00, 5.000000000E-01,-8.512906730E-02, 8.407030106E-01, 1.687642010E-17
       103, 9.005612135E-01, 9.300443649E+00, 5.000000000E-01,-6.787623465E-02, 8.247030377E-01, 2.554061253E-22
       104, 6.987708211E-01, 9.100246429E+00, 5.000000000E-01,-5.133463442E-02, 8.093773723E-01, 2.554061253E-22
       105, 4.959454834E-01, 8.900053024E+00, 5.000000000E-01,-3.541747481E-02, 7.949409485E-01, 2.554060495E-22
       106, 2.958545685E-01, 8.699748993E+00, 5.000000000E-01,-2.112354897E-02, 7.811985612E-01, 2.554061505E-22
       107, 9.842096269E-02, 8.499444962E+00, 5.000000000E-01,-7.292395458E-03, 7.368001342E-01, 2.554060748E-22
       108, 1.500697374E+00, 9.700733185E+00, 5.000000000E-01,-1.197475716E-01, 8.580245972E-01, 2.931686698E-15
       109, 1.300744534E+00, 9.500665665E+00, 5.000000000E-01,-1.011251360E-01, 8.409771919E-01, 7.678163084E-16
       110, 1.100734472E+00, 9.300614357E+00, 5.000000000E-01,-8.333432674E-02, 8.247991800E-01, 2.554061505E-22
       111, 9.005619884E-01, 9.100444794E+00, 5.000000000E-01,-6.633295864E-02, 8.093633652E-01, 2.554061253E-22
       112, 6.987766623E-01, 8.900223732E+00, 5.000000000E-01,-5.007781461E-02, 7.945440412E-01, 2.554060495E-22
       113, 4.959683418E-01, 8.699895859E+00, 5.000000000E-01,-3.450087458E-02, 7.805637121E-01, 2.554060495E-22
       114, 2.958365977E-01, 8.499476433E+00, 5.000000000E-01,-2.054107562E-02, 7.671964765E-01, 2.554061253E-22
       115, 9.839639068E-02, 8.299345016E+00, 5.000000000E-01,-7.080660202E-03, 7.234879136E-01, 2.554060495E-22
       116, 1.500856519E+00, 9.500710487E+00, 5.000000000E-01,-1.173286363E-01, 8.411909342E-01, 2.494519653E-15
       117, 1.300865650E+00, 9.300745964E+00, 5.000000000E-01,-9.892576188E-02, 8.248671293E-01, 4.980394382E-16
       118, 1.100745320E+00, 9.100624084E+00, 5.000000000E-01,-8.139003068E-02, 8.093034029E-01, 2.554061253E-22
       119, 9.005619884E-01, 8.900444984E+00, 5.000000000E-01,-6.468734890E-02, 7.944225073E-01, 2.554060748E-22
       120, 6.987742782E-01, 8.700184822E+00, 5.000000000E-01,-4.876444116E-02, 7.801066041E-01, 2.554061253E-22
       121, 4.959490895E-01, 8.499708176E+00, 5.000000000E-01,-3.354176506E-02, 7.665782571E-01, 2.554060495E-22
       122, 2.957697809E-01, 8.299371719E+00, 5.000000000E-01,-1.993596181E-02, 7.536051273E-01, 2.554060748E-22
       123, 9.837546945E-02, 8.099273682E+00, 5.000000000E-01,-6.857825443E-03, 7.105273604E-01, 2.554059991E-22
       124, 1.500967979E+00, 9.300802231E+00, 5.000000000E-01,-1.146726161E-01, 8.248435855E-01, 2.022416522E-15
       125, 1.300916195E+00, 9.100792885E+00, 5.000000000E-01,-9.655423462E-02, 8.091960549E-01, 3.027973115E-16
       126, 1.100746274E+00, 8.900625229E+00, 5.000000000E-01,-7.932877541E-02, 7.942332625E-01, 2.554061505E-22
       127, 9.005619884E-01, 8.700444221E+00, 5.000000000E-01,-6.296501309E-02, 7.798942924E-01, 2.554059991E-22
       128, 6.987676620E-01, 8.500130653E+00, 5.000000000E-01,-4.739591852E-02, 7.660720348E-01, 2.554060495E-22
       129, 4.958927035E-01, 8.299611092E+00, 5.000000000E-01,-3.255259618E-02, 7.530062795E-01, 2.554059991E-22
       130, 2.957150638E-01, 8.099306107E+00, 5.000000000E-01,-1.930886507E-02, 7.404119968E-01, 2.554060748E-22
       131, 9.836322814E-02, 7.899133205E+00, 5.000000000E-01,-6.627783179E-03, 6.980410814E-01, 2.554060748E-22
       132, 1.501065969E+00, 9.100927353E+00, 5.000000000E-01,-1.118389815E-01, 8.089849353E-01, 1.559850454E-15
       133, 1.300926447E+00, 8.900804520E+00, 5.000000000E-01,-9.405078739E-02, 7.939801812E-01, 1.708010174E-16
       134, 1.100746274E+00, 8.700625420E+00, 5.000000000E-01,-7.717888802E-02, 7.795997262E-01, 2.554061758E-22
       135, 9.005619884E-01, 8.500444412E+00, 5.000000000E-01,-6.118094921E-02, 7.657875419E-01, 2.554060495E-22
       136, 6.987534761E-01, 8.300088882E+00, 5.000000000E-01,-4.599923268E-02, 7.524518371E-01, 2.554061253E-22
       137, 4.958431423E-01, 8.099566460E+00, 5.000000000E-01,-3.153390437E-02, 7.398269773E-01, 2.554060495E-22
       138, 2.956888080E-01, 7.899173737E+00, 5.000000000E-01,-1.867572404E-02, 7.276445627E-01, 2.554060748E-22
       139, 9.834900498E-02, 7.699180603E+00, 5.000000000E-01,-6.399421953E-03, 6.859851480E-01, 2.554060748E-22
       140, 1.501102448E+00, 8.900978088E+00, 5.000000000E-01,-1.088639572E-01, 7.936168909E-01, 1.159979328E-15
       141, 1.300927281E+00, 8.700805664E+00, 5.000000000E-01,-9.145238250E-02, 7.792282701E-01, 8.379084834E-17
       142, 1.100746155E+00, 8.500624657E+00, 5.000000000E-01,-7.496356219E-02, 7.654083967E-01, 2.554061253E-22
       143, 9.005619884E-01, 8.300444603E+00, 5.000000000E-01,-5.935557932E-02, 7.521064281E-01, 2.554060495E-22
       144, 6.987377405E-01, 8.100074768E+00, 5.000000000E-01,-4.456105456E-02, 7.392371297E-01, 2.554061253E-22
       145, 4.958130121E-01, 7.899471760E+00, 5.000000000E-01,-3.051622584E-02, 7.270709276E-01, 2.554059991E-22
       146, 2.956539392E-01, 7.699214935E+00, 5.000000000E-01,-1.803934202E-02, 7.153005600E-01, 2.554060495E-22
       147, 9.833730757E-02, 7.499338627E+00, 5.000000000E-01,-6.166382693E-03, 6.743192673E-01, 2.554059991E-22
       148, 1.501107574E+00, 8.700984955E+00, 5.000000000E-01,-1.057908982E-01, 7.787430882E-01, 8.126647972E-16
       149, 1.701276064E+00, 8.901134491E+00, 5.000000000E-01,-1.237716153E-01, 7.930975556E-01, 2.250910648E-15
       150, 1.300927162E+00, 8.500805855E+00, 5.000000000E-01,-8.878759295E-02, 7.649443150E-01, 3.062826800E-17
       151, 1.100746393E+00, 8.300624847E+00, 5.000000000E-01,-7.270476967E-02, 7.516605854E-01, 2.554060748E-22
       152, 9.005619884E-01, 8.100444794E+00, 5.000000000E-01,-5.750199035E-02, 7.388505936E-01, 2.554060748E-22
       153, 6.987216473E-01, 7.900042057E+00, 5.000000000E-01,-4.312418029E-02, 7.264465094E-01, 2.554060748E-22
       154, 4.957774878E-01, 7.699488640E+00, 5.000000000E-01,-2.949252538E-02, 7.147359252E-01, 2.554059991E-22
       155, 2.956286371E-01, 7.499369621E+00, 5.000000000E-01,-1.739651896E-02, 7.033595443E-01, 2.554060748E-22
       156, 9.833029658E-02, 7.299398899E+00, 5.000000000E-01,-5.932824221E-03, 6.631059647E-01, 2.554059738E-22
       157, 1.701287508E+00, 8.701164246E+00, 5.000000000E-01,-1.201965883E-01, 7.781035900E-01, 1.921336057E-15
       158, 1.501107812E+00, 8.500986099E+00, 5.000000000E-01,-1.026541069E-01, 7.643627524E-01, 4.999150338E-16
       159, 1.300927281E+00, 8.300806046E+00, 5.000000000E-01,-8.607883751E-02, 7.511249781E-01, 6.028848819E-18
       160, 1.100746274E+00, 8.100625992E+00, 5.000000000E-01,-7.041845471E-02, 7.383553386E-01, 2.554060748E-22
       161, 9.005619884E-01, 7.900444508E+00, 5.000000000E-01,-5.563930422E-02, 7.260231972E-01, 2.554059991E-22
       162, 6.987066269E-01, 7.700041294E+00, 5.000000000E-01,-4.167965055E-02, 7.140794992E-01, 2.554060495E-22
       163, 4.957626462E-01, 7.499605179E+00, 5.000000000E-01,-2.845903672E-02, 7.028017044E-01, 2.554059991E-22
       164, 2.956151962E-01, 7.299438953E+00, 5.000000000E-01,-1.675584354E-02, 6.918402314E-01, 2.554060748E-22
       165, 9.832730144E-02, 7.099473000E+00, 5.000000000E-01,-5.701039918E-03, 6.522861123E-01, 2.554059738E-22
       166, 1.901468277E+00, 8.701340675E+00, 5.000000000E-01,-1.346729547E-01, 7.772664428E-01, 1.629695096E-15
       167, 1.701288462E+00, 8.501167297E+00, 5.000000000E-01,-1.165638715E-01, 7.636311054E-01, 1.521100178E-15
       168, 1.501107812E+00, 8.300986290E+00, 5.000000000E-01,-9.947761893E-02, 7.504698634E-01, 2.471700638E-16
       169, 1.300927281E+00, 8.100806236E+00, 5.000000000E-01,-8.334598690E-02, 7.377657890E-01, 2.554060495E-22
       170, 1.100746274E+00, 7.900624752E+00, 5.000000000E-01,-6.812005490E-02, 7.254906893E-01, 1.763606064E-19
       171, 9.005619884E-01, 7.700444221E+00, 5.000000000E-01,-5.376702175E-02, 7.136237621E-01, 2.554059991E-22
       172, 6.987054944E-01, 7.500081539E+00, 5.000000000E-01,-4.022797942E-02, 7.021213174E-01, 2.554060748E-22
       173, 4.957607985E-01, 7.299688339E+00, 5.000000000E-01,-2.743944526E-02, 6.912881136E-01, 2.554060495E-22
       174, 2.956073880E-01, 7.099520206E+00, 5.000000000E-01,-1.611550152E-02, 6.807101369E-01, 2.554060748E-22
       175, 9.833011031E-02, 6.899529457E+00, 5.000000000E-01,-5.466650706E-03, 6.419030428E-01, 2.554059738E-22
       176, 1.901468992E+00, 8.501346588E+00, 5.000000000E-01,-1.305197030E-01, 7.627105117E-01, 1.721025259E-15
       177, 1.701288342E+00, 8.301166534E+00, 5.000000000E-01,-1.129013970E-01, 7.496696711E-01, 1.027241430E-15
       178, 1.501107812E+00, 8.100986481E+00, 5.000000000E-01,-9.628334641E-02, 7.370564938E-01, 7.571304584E-17
       179, 1.300927281E+00, 7.900805473E+00, 5.000000000E-01,-8.060416579E-02, 7.248611450E-01, 2.554060495E-22
       180, 1.100746274E+00, 7.700625420E+00, 5.000000000E-01,-6.581884623E-02, 7.130618095E-01, 2.554060495E-22
       181, 9.005619884E-01, 7.500444412E+00, 5.000000000E-01,-5.189664289E-02, 7.016445994E-01, 2.554060495E-22
       182, 6.987100840E-01, 7.300125122E+00, 5.000000000E-01,-3.879174218E-02, 6.905820370E-01, 2.554060495E-22
       183, 4.957616329E-01, 7.099760056E+00, 5.000000000E-01,-2.641499788E-02, 6.801661849E-01, 2.554059738E-22
       184, 2.956141233E-01, 6.899580956E+00, 5.000000000E-01,-1.548043359E-02, 6.699612737E-01, 2.554059738E-22
       185, 9.833912551E-02, 6.699633121E+00, 5.000000000E-01,-5.234865006E-03, 6.319448948E-01, 2.554059486E-22
       186, 1.901468992E+00, 8.301346779E+00, 5.000000000E-01,-1.263525933E-01, 7.486912608E-01, 1.544602484E-15
       187, 1.701288462E+00, 8.101166725E+00, 5.000000000E-01,-1.092310250E-01, 7.362074256E-01, 5.547367002E-16
       188, 1.501107812E+00, 7.900986195E+00, 5.000000000E-01,-9.308734536E-02, 7.241127491E-01, 2.554060495E-22
       189, 1.300927162E+00, 7.700805664E+00, 5.000000000E-01,-7.786612213E-02, 7.124036551E-01, 2.554059991E-22
       190, 1.100746393E+00, 7.500625134E+00, 5.000000000E-01,-6.352482736E-02, 7.010629177E-01, 2.554059991E-22
       191, 9.005619884E-01, 7.300444603E+00, 5.000000000E-01,-5.003634095E-02, 6.900831461E-01, 2.554060495E-22
       192, 6.987156868E-01, 7.100152969E+00, 5.000000000E-01,-3.735309839E-02, 6.794427633E-01, 2.554059991E-22
       193, 4.957740903E-01, 6.899811268E+00, 5.000000000E-01,-2.539998665E-02, 6.694259644E-01, 2.554059738E-22
       194, 2.956364155E-01, 6.699679375E+00, 5.000000000E-01,-1.485037617E-02, 6.596038938E-01, 2.554059738E-22
       195, 9.835714102E-02, 6.499921799E+00, 5.000000000E-01,-5.006784108E-03, 6.224334240E-01, 2.554059486E-22
       196, 1.901468992E+00, 8.101347923E+00, 5.000000000E-01,-1.221925095E-01, 7.351909876E-01, 1.161687582E-15
       197, 1.701288342E+00, 7.901166916E+00, 5.000000000E-01,-1.055696905E-01, 7.232305408E-01, 1.830207780E-16
       198, 1.501107812E+00, 7.700985909E+00, 5.000000000E-01,-8.990303427E-02, 7.116289735E-01, 2.554059991E-22
       199, 1.300927281E+00, 7.500805378E+00, 5.000000000E-01,-7.514153421E-02, 7.003859282E-01, 2.554059991E-22
       200, 1.100746274E+00, 7.300625324E+00, 5.000000000E-01,-6.124500558E-02, 6.894881725E-01, 2.554059991E-22
       201, 9.005619884E-01, 7.100444794E+00, 5.000000000E-01,-4.818789288E-02, 6.789330244E-01, 2.554060495E-22
       202, 6.987242699E-01, 6.900172710E+00, 5.000000000E-01,-3.592905775E-02, 6.687047482E-01, 2.554059738E-22
       203, 4.957947135E-01, 6.699882030E+00, 5.000000000E-01,-2.439647727E-02, 6.590881348E-01, 2.554059738E-22
       204, 2.956823409E-01, 6.499948025E+00, 5.000000000E-01,-1.422841195E-02, 6.496582627E-01, 2.554059738E-22
       205, 9.842617810E-02, 6.300078392E+00, 5.000000000E-01,-4.779181443E-03, 6.133274436E-01, 2.554059486E-22
       206, 1.901468992E+00, 7.901347160E+00, 5.000000000E-01,-1.180555746E-01, 7.221912742E-01, 6.719735246E-16
       207, 1.701288462E+00, 7.701167107E+00, 5.000000000E-01,-1.019304097E-01, 7.107259035E-01, 2.554059738E-22
       208, 1.501107812E+00, 7.500986099E+00, 5.000000000E-01,-8.674050122E-02, 6.995947957E-01, 2.554059991E-22
       209, 1.300927281E+00, 7.300805569E+00, 5.000000000E-01,-7.243783027E-02, 6.887996793E-01, 2.554059991E-22
       210, 1.100746393E+00, 7.100625038E+00, 5.000000000E-01,-5.898481235E-02, 6.783310175E-01, 2.554059738E-22
       211, 9.005619287E-01, 6.900444984E+00, 5.000000000E-01,-4.636014253E-02, 6.681879163E-01, 2.554060495E-22
       212, 6.987316012E-01, 6.700196266E+00, 5.000000000E-01,-3.452187777E-02, 6.583666205E-01, 2.554059738E-22
       213, 4.958393872E-01, 6.500037193E+00, 5.000000000E-01,-2.340746298E-02, 6.491439939E-01, 2.554059738E-22
       214, 2.957826853E-01, 6.300091743E+00, 5.000000000E-01,-1.361588854E-02, 6.401072145E-01, 2.554059991E-22
       215, 9.843726456E-02, 6.099998951E+00, 5.000000000E-01,-4.556556232E-03, 6.046321988E-01, 2.554059486E-22
       216, 1.901468992E+00, 7.701347351E+00, 5.000000000E-01,-1.139539182E-01, 7.096756101E-01, 2.103901198E-16
       217, 1.701288342E+00, 7.501166821E+00, 5.000000000E-01,-9.832312912E-02, 6.986804605E-01, 2.554059738E-22
       218, 1.501107812E+00, 7.300986290E+00, 5.000000000E-01,-8.360730112E-02, 6.880003810E-01, 2.554059991E-22
       219, 1.300927281E+00, 7.100805283E+00, 5.000000000E-01,-6.976094097E-02, 6.776370406E-01, 2.554059486E-22
       220, 1.100746393E+00, 6.900625229E+00, 5.000000000E-01,-5.674891546E-02, 6.675840020E-01, 2.554059486E-22
       221, 9.005619884E-01, 6.700444221E+00, 5.000000000E-01,-4.455391318E-02, 6.578440070E-01, 2.554059991E-22
