cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
        81, 3.125159502E+00, 8.986864090E+00, 5.000000000E-01,-7.291230559E-01,-2.795974612E-01, 1.476619072E-04
        82, 2.319161892E+00, 8.185622215E+00, 5.000000000E-01, 5.623024702E-02,-2.225169688E-01, 1.476735197E-04
        83, 2.117002726E+00, 7.986494064E+00, 5.000000000E-01, 2.634189129E-01,-2.091110498E-01, 1.501616644E-04
        84, 1.914073229E+00, 7.787543774E+00, 5.000000000E-01, 4.651876986E-01,-1.921763420E-01, 1.531835005E-04
        85, 3.325817108E+00, 9.187135696E+00, 5.000000000E-01,-9.252386689E-01,-3.019998074E-01, 1.512738963E-04
        86, 3.527597904E+00, 9.387351990E+00, 5.000000000E-01,-1.132597327E+00,-3.288265467E-01, 1.566519059E-04
        87, 3.930147886E+00, 8.986449242E+00, 5.000000000E-01,-4.822888374E-01,-9.546124190E-02, 1.410896512E-04
        88, 1.711387873E+00, 7.586668968E+00, 5.000000000E-01, 6.482991576E-01,-1.661047041E-01, 1.564895792E-04
        89, 1.509666920E+00, 7.384535313E+00, 5.000000000E-01, 7.829555273E-01,-1.344393641E-01, 1.597680093E-04
        90, 1.308397770E+00, 7.183383942E+00, 5.000000000E-01, 1.011552334E+00,-6.056372076E-02, 1.636392844E-04
        91, 2.923480988E+00, 8.987137794E+00, 5.000000000E-01,-8.086764216E-01,-3.362145126E-01, 1.501244697E-04
        92, 2.722430944E+00, 8.786355972E+00, 5.000000000E-01,-6.110079288E-01,-3.158055842E-01, 1.479103084E-04
        93, 2.520591497E+00, 8.586437225E+00, 5.000000000E-01,-4.149568975E-01,-2.993623614E-01, 1.472138974E-04
        94, 2.319436550E+00, 8.385829926E+00, 5.000000000E-01,-2.124925405E-01,-2.841766179E-01, 1.477469050E-04
        95, 3.124424934E+00, 9.187667847E+00, 5.000000000E-01,-1.010901213E+00,-3.604076505E-01, 1.540058147E-04
        96, 2.117894650E+00, 8.185385704E+00, 5.000000000E-01,-4.722879734E-03,-2.691816390E-01, 1.493327582E-04
        97, 1.915561199E+00, 7.986083984E+00, 5.000000000E-01, 2.033361495E-01,-2.525899112E-01, 1.517328346E-04
        98, 1.712212563E+00, 7.786518097E+00, 5.000000000E-01, 4.044694006E-01,-2.314377725E-01, 1.546840067E-04
        99, 3.324866295E+00, 9.387546539E+00, 5.000000000E-01,-1.224587798E+00,-3.890158236E-01, 1.595915382E-04
       100, 3.527951479E+00, 9.589716911E+00, 5.000000000E-01,-1.457931757E+00,-4.209252298E-01, 1.666991157E-04
       101, 1.509868383E+00, 7.584773540E+00, 5.000000000E-01, 5.844241977E-01,-1.991332024E-01, 1.579021482E-04
