cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
       193, 1.049034023E+01, 7.699044704E+00, 5.000000000E-01,-1.041635796E-01, 4.323339462E-02, 3.283135447E-05
       194, 8.890391350E+00, 8.696496010E+00, 5.000000000E-01,-1.271300018E-01, 1.017336473E-01, 1.704438910E-04
       195, 8.695032120E+00, 8.896644592E+00, 5.000000000E-01,-1.283633560E-01, 1.160946116E-01, 2.033560013E-04
       196, 8.498008728E+00, 9.100285530E+00, 5.000000000E-01,-1.275089830E-01, 1.335349232E-01, 2.372517774E-04
       197, 8.298767090E+00, 9.300992966E+00, 5.000000000E-01,-1.237813458E-01, 1.541524827E-01, 2.683362982E-04
       198, 8.099093437E+00, 9.498342514E+00, 5.000000000E-01,-1.168895438E-01, 1.775769591E-01, 2.932659409E-04
       199, 9.087225914E+00, 8.499134064E+00, 5.000000000E-01,-1.244988218E-01, 8.985400200E-02, 1.402079361E-04
       200, 9.287497520E+00, 8.299428940E+00, 5.000000000E-01,-1.208728030E-01, 7.990755886E-02, 1.130794408E-04
       201, 7.899846554E+00, 9.693923950E+00, 5.000000000E-01,-1.068913266E-01, 2.031791806E-01, 3.098470042E-04
       202, 7.700963020E+00, 9.890268326E+00, 5.000000000E-01,-9.402000159E-02, 2.301933318E-01, 3.172459255E-04
       203, 7.501343250E+00, 1.008944893E+01, 5.000000000E-01,-7.853978127E-02, 2.578219771E-01, 3.154760052E-04
       204, 9.488173485E+00, 8.099110603E+00, 5.000000000E-01,-1.166219339E-01, 7.165298611E-02, 8.969190822E-05
       205, 9.688652039E+00, 7.899044037E+00, 5.000000000E-01,-1.120194495E-01, 6.480060518E-02, 7.012922288E-05
       206, 9.889076233E+00, 7.699045181E+00, 5.000000000E-01,-1.072492823E-01, 5.907944962E-02, 5.411228994E-05
       207, 7.301093102E+00, 1.028987312E+01, 5.000000000E-01,-6.100936234E-02, 2.850168645E-01, 3.050231026E-04
       208, 1.008949757E+01, 7.499046803E+00, 5.000000000E-01,-1.024540365E-01, 5.427364260E-02, 4.125046325E-05
       209, 1.089118481E+01, 7.899042130E+00, 5.000000000E-01,-1.044583172E-01, 3.291976824E-02, 2.518875954E-05
       210, 8.888040543E+00, 8.498277664E+00, 5.000000000E-01,-1.228454262E-01, 1.001669914E-01, 1.515091426E-04
       211, 8.692730904E+00, 8.697650909E+00, 5.000000000E-01,-1.245209351E-01, 1.134176031E-01, 1.811967959E-04
       212, 8.496480942E+00, 8.900249481E+00, 5.000000000E-01,-1.244742423E-01, 1.294169873E-01, 2.124859602E-04
       213, 8.298301697E+00, 9.101240158E+00, 5.000000000E-01,-1.219636574E-01, 1.483867615E-01, 2.425353887E-04
       214, 8.098779678E+00, 9.298444748E+00, 5.000000000E-01,-1.165390536E-01, 1.701374054E-01, 2.681316109E-04
       215, 7.899719238E+00, 9.493634224E+00, 5.000000000E-01,-1.081806496E-01, 1.941387355E-01, 2.869580057E-04
       216, 9.086997986E+00, 8.299642563E+00, 5.000000000E-01,-1.200130582E-01, 8.899239451E-02, 1.243455627E-04
       217, 9.287681580E+00, 8.099221230E+00, 5.000000000E-01,-1.163410693E-01, 7.960817218E-02, 1.002078934E-04
       218, 7.700963020E+00, 9.689967155E+00, 5.000000000E-01,-9.700021893E-02, 2.198324502E-01, 2.977940603E-04
