cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
       599, 9.632131577E+00, 1.489976692E+01, 5.000000000E-01, 3.679403365E-01, 3.932884336E-01, 4.506221885E-08
       600, 9.013121605E+00, 1.429527664E+01, 5.000000000E-01, 3.545979857E-01, 3.716919124E-01, 1.462490040E-08
       601, 8.797122955E+00, 1.409159470E+01, 5.000000000E-01, 3.511907756E-01, 3.671758175E-01, 9.649734345E-09
       602, 8.568264961E+00, 1.388890076E+01, 5.000000000E-01, 3.484189212E-01, 3.636035919E-01, 6.087200966E-09
       603, 8.323851585E+00, 1.369311523E+01, 5.000000000E-01, 3.463231027E-01, 3.608057201E-01, 3.637333101E-09
       604, 9.018387794E+00, 1.449811363E+01, 5.000000000E-01, 3.603802323E-01, 3.732964098E-01, 1.137492855E-08
       605, 9.224135399E+00, 1.469988632E+01, 5.000000000E-01, 3.651473820E-01, 3.795102537E-01, 1.657029181E-08
       606, 9.429097176E+00, 1.490000916E+01, 5.000000000E-01, 3.707834482E-01, 3.873265088E-01, 2.334558857E-08
       607, 8.808507919E+00, 1.429551888E+01, 5.000000000E-01, 3.562151492E-01, 3.685261011E-01, 7.697656734E-09
       608, 8.589916229E+00, 1.409345722E+01, 5.000000000E-01, 3.526355028E-01, 3.648277223E-01, 5.070538656E-09
       609, 8.356418610E+00, 1.389342117E+01, 5.000000000E-01, 3.498028219E-01, 3.620167673E-01, 3.184582820E-09
       610, 8.815217018E+00, 1.449821377E+01, 5.000000000E-01, 3.615782857E-01, 3.694604635E-01, 5.981977136E-09
       611, 9.021311760E+00, 1.469976521E+01, 5.000000000E-01, 3.667257130E-01, 3.748701215E-01, 8.680608232E-09
       612, 9.225852013E+00, 1.490006542E+01, 5.000000000E-01, 3.727377355E-01, 3.814224005E-01, 1.209772194E-08
       613, 8.606087685E+00, 1.429624462E+01, 5.000000000E-01, 3.571749926E-01, 3.656412363E-01, 4.084184102E-09
       614, 8.382514954E+00, 1.409601116E+01, 5.000000000E-01, 3.535527587E-01, 3.627599180E-01, 2.648173680E-09
       615, 8.614633560E+00, 1.449876595E+01, 5.000000000E-01, 3.620801270E-01, 3.658968210E-01, 3.161824136E-09
       616, 8.818550110E+00, 1.469990635E+01, 5.000000000E-01, 3.675472140E-01, 3.704726398E-01, 4.543239562E-09
       617, 9.022665024E+00, 1.490007496E+01, 5.000000000E-01, 3.737816811E-01, 3.756394088E-01, 6.269454289E-09
       618, 8.402847290E+00, 1.430026722E+01, 5.000000000E-01, 3.576156497E-01, 3.629940748E-01, 2.141001376E-09
       619, 8.175528526E+00, 1.410750961E+01, 5.000000000E-01, 3.540732265E-01, 3.609225452E-01, 1.368631763E-09
       620, 8.413045883E+00, 1.450144100E+01, 5.000000000E-01, 3.618897200E-01, 3.625651002E-01, 1.670070859E-09
       621, 8.616256714E+00, 1.470060730E+01, 5.000000000E-01, 3.676133156E-01, 3.663626611E-01, 2.373238717E-09
       622, 8.819617271E+00, 1.490028000E+01, 5.000000000E-01, 3.738613427E-01, 3.700152338E-01, 3.246984459E-09
       623, 8.201052666E+00, 1.431132603E+01, 5.000000000E-01, 3.574578762E-01, 3.605845273E-01, 1.122469784E-09
       624, 8.211050987E+00, 1.450838566E+01, 5.000000000E-01, 3.610253930E-01, 3.594233394E-01, 8.687034425E-10
